"Tag","petri_dish","population","family","common_garden","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","GM_Leaf_Len","GM_Leaf_Wid","GM_TotalLeaf_Area","GM_NumberOfLeaves","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","ChlorA","ChlorB","gluc_Conc","flav_Conc","RGR1","RGR2","RGR3","RGR4","mortality"
"d|JBBLB2-1-20|Q|215","d","JBBLB2","1-20","Q","215",3,1,21,8,3,47,44,3854,2,71,7,12,10,0.42735697,0.120027085,0.23869232682,0.137760972112,2.19e-07,2.43e-07,2.48e-08,-1.6e-08,"1"
"d|BWPEM1-9-0|Q|22","d","BWPEM1","9-0","Q","22",3,1,21,8,3,53.2883295194508,52.4176201372998,5820,2,55,5,7,9,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,2.44e-07,4.49e-08,7.45e-08,6.42e-08,"1"
"d|BWPEM1-9-0|Q|21","d","BWPEM1","9-0","Q","21",3,4,20,4,2,36,27,972,1,70,8,15,14,0.52144003,0.151647035,0.20211894816,0.089629012456,1.51e-06,8.91e-08,1.6e-07,-3.03e-07,"1"
"b|JBCHY1-1-50|Q|223","b","JBCHY1","1-50","Q","223",3,4,20,4,2,48,47,10404,3,122,13,20,18,0.637141085,0.186668035,0.3095284605,0.14790940735,1.11e-06,1.34e-07,-7.73e-08,7.41e-08,"1"
"b|JBCHY1-1-50|Q|223","b","JBCHY1","1-50","Q","223",3,4,20,4,2,56,52,10404,3,122,13,20,18,0.98817959,0.31782379,0.21644826342,0.118763794516,1.11e-06,1.34e-07,-7.73e-08,7.41e-08,"1"
"d|BWPEM1-9-0|Q|18","d","BWPEM1","9-0","Q","18",4,1,9,4,4,33,32,2500,2,90,6,18,14,0.285309185,0.0603919400000001,0.20139472284,0.141941650876,8.67e-07,-1.02e-07,-8.77e-08,2.82e-08,"1"
"a|MSMID1-1-20|Q|366","a","MSMID1","1-20","Q","366",4,1,9,4,4,40,36,5094,2,199,20,29,25,0.283447385,0.088608165,0.13371414234,0.144855129082,5.27e-07,7.62e-09,6.02e-08,-5.52e-08,"1"
"a|MSMID1-1-20|Q|366","a","MSMID1","1-20","Q","366",4,1,9,4,4,58,63,5094,2,199,20,29,25,0.205233855,0.068919565,0.17220154506,0.115644531604,5.27e-07,7.62e-09,6.02e-08,-5.52e-08,"1"
"d|SMAKC1-B|N|442","d","SMAKC1","B","N","442",4,4,1,6,2,35,31,7805,3,79,9,15,18,0.27810373,0.09576644,0.17533985478,0.122197149874,2.67e-07,9.65e-08,-1.91e-07,1.23e-07,"1"
"d|BWPEM1-9-0|Q|25","d","BWPEM1","9-0","Q","25",4,4,1,6,2,53.2883295194508,52.4176201372998,4172,2,56,5,8,9,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,9.41e-07,-3.42e-07,3.38e-07,-2.08e-07,"1"
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","Q","263",3,2,2,4,1,46,35,8730,3,20,3,4,4,0.452845405,0.14097845,0.36196582236,0.157613780854,3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,"1"
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","Q","263",3,2,2,4,1,55,55,8730,3,20,3,4,4,0.430773925,0.132542595,0.21172355538,0.095802553636,3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,"1"
"e|DVGM-20|Q|127","e","DVGM","20","Q","127",4,6,16,8,4,32,35,4768,3,32,6,7,9,0.44175247,0.10190475,0.30420023136,0.120431733712,3.35e-07,2.29e-07,-8.73e-08,2.48e-08,"1"
"e|DVGM-20|Q|127","e","DVGM","20","Q","127",4,6,16,8,4,52,48,4768,3,32,6,7,9,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,3.35e-07,2.29e-07,-8.73e-08,2.48e-08,"1"
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","Q","279",4,6,16,8,4,32,34,5647,3,120,8,12,12,0.56905025,0.296965635,0.31316683056,0.148039376638,3.88e-07,1.73e-08,1.16e-07,-2.99e-08,"1"
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","Q","279",4,6,16,8,4,47,52,5647,3,120,8,12,12,0.20338828,0.0992714,0.09964106538,0.05102813392,3.88e-07,1.73e-08,1.16e-07,-2.99e-08,"1"
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","Q","294",3,2,17,9,4,39,36,4544,3,54,6,15,16,0.40292153,0.12836582,0.18116814426,0.126020413096,1.94e-07,8.84e-08,1.33e-07,3.92e-08,"1"
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","Q","294",3,2,17,9,4,37,35,4544,3,54,6,15,16,0.473864705,0.17488648,0.28130091648,0.120821641576,1.94e-07,8.84e-08,1.33e-07,3.92e-08,"1"
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","Q","343",3,2,17,9,4,33,36,4563,3,25,6,9,6,0.49381397,0.122606525,0.21418937016,0.095250184162,3.62e-07,1.13e-07,-8.01e-08,3.33e-08,"1"
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","Q","343",3,2,17,9,4,36,40,4563,3,25,6,9,6,0.75106065,0.205821035,0.22894977192,0.146133160414,3.62e-07,1.13e-07,-8.01e-08,3.33e-08,"1"
"b|KVEDG1-1-80|Q|281","b","KVEDG1","1-80","Q","281",4,4,2,6,2,46,51,4075,3,14,2,10,10,0.1186483,0.0403660949999999,0.12395434398,0.03505274227,4.8e-07,7.61e-08,-4.19e-08,7.76e-08,"1"
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","Q","526",4,4,2,6,2,42,42,8718,3,99,9,26,29,0.638452865,0.19536562,0.4808422356,0.188947210036,6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,"1"
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","Q","526",4,4,2,6,2,57,58,8718,3,99,9,26,29,0.28281624,0.114843925,0.15487186776,0.057266659744,6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,"1"
"c|KVEDG1-1-80|Q|286","c","KVEDG1","1-80","Q","286",3,3,11,2,5,35,36,4920,2,127,7,11,16,0.33510326,0.0559196900000001,0.203096599080347,0.108101937554212,6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,"1"
"c|KVEDG1-1-80|Q|286","c","KVEDG1","1-80","Q","286",3,3,11,2,5,61,60,4920,2,127,7,11,16,0.46916842,0.157944605,0.2301223272,0.100513940326,6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,"1"
"c|VRCAN-1-40|Q|493","c","VRCAN","1-40","Q","493",3,3,11,2,5,53.2883295194508,52.4176201372998,1200,2,34,5,8,10,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.18e-06,1.7e-08,5.53e-08,-2.75e-07,"1"
"c|KVEDG1-1-80|Q|291","c","KVEDG1","1-80","Q","291",4,1,16,8,4,54,49,2646,1,36,4,7,9,0.32491811,0.081677875,0.12283351908,0.079209807868,5.26e-07,1.39e-07,-1.68e-07,4.08e-08,"1"
"a|JARI1-1-80|Q|160","a","JARI1","1-80","Q","160",2,5,7,1,4,32,25,11180,4,85,17,32,31,0.238527255,0.0787517250000001,0.203096599080347,0.108101937554212,3.61e-07,2.02e-07,1.73e-07,-1.55e-08,"1"
"a|JARI1-1-80|Q|160","a","JARI1","1-80","Q","160",2,5,7,1,4,58,50,11180,4,85,17,32,31,0.373287645,0.108321045,0.22881182424,0.103514064724,3.61e-07,2.02e-07,1.73e-07,-1.55e-08,"1"
"d|MHBUR1-4-20|Q|351","d","MHBUR1","4-20","Q","351",2,5,7,1,4,35,40,1841,2,35,4,7,10,0.44534953,0.24743652,0.25233190368,0.128164906348,7.83e-07,1.09e-07,-1.17e-07,3.91e-09,"1"
"d|JARI1-1-80|Q|179","d","JARI1","1-80","Q","179",1,2,11,8,2,53.2883295194508,52.4176201372998,4716,2,68,6,13,12,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.02e-06,-1.99e-07,-1.08e-07,1.34e-07,"1"
"a|DVGM-20|Q|102","a","DVGM","20","Q","102",4,6,6,5,2,50,45,5632,3,74,12,15,15,0.335638685,0.12639482,0.25462528386,0.177163327924,6.55e-07,5.15e-08,3.63e-08,7.99e-08,"1"
"d|JARI1-1-80|Q|183","d","JARI1","1-80","Q","183",4,6,6,5,2,41,40,3488,2,36,7,8,13,0.216213215,0.093043995,0.1467501981,0.086964642052,7.81e-07,1.26e-08,-9.25e-08,3.45e-08,"1"
"e|JBBLB2-1-20|Q|216","e","JBBLB2","1-20","Q","216",4,1,3,3,3,32,42,2838,3,14,1,1,1,0.28262154,0.089216605,0.1527854091,0.062768692936,3.05e-07,2.71e-07,4.05e-08,4.88e-08,"1"
"b|MAVBEL2-1-20|N|313","b","MAVBEL2","1-20","N","313",4,1,3,3,3,37,40,2496,3,6,6,7,7,0.67496852,0.19208597,0.30083775666,0.128121583252,3.65e-07,7.1e-09,-2.34e-09,7.15e-08,"1"
"e|JBBLB2-1-20|Q|217","e","JBBLB2","1-20","Q","217",4,4,14,5,5,47,39,5798,2,17,8,21,13,0.35205905,0.156174635,0.203096599080347,0.108101937554212,8.43e-07,4.51e-08,1.22e-08,-1.31e-07,"1"
"e|JBBLB2-1-20|Q|217","e","JBBLB2","1-20","Q","217",4,4,14,5,5,61,65,5798,2,17,8,21,13,0.363507305,0.132707205,0.17318442228,0.127731675388,8.43e-07,4.51e-08,1.22e-08,-1.31e-07,"1"
"b|CWRIC2-X2|Q|85","b","CWRIC2","X2","Q","85",3,2,5,1,4,38,35,10321,4,37,6,10,9,0.195453515,0.093305725,0.15506154582,0.101911110172,3.86e-07,2.86e-07,1.71e-07,-6.05e-09,"1"
"b|CWRIC2-X2|Q|85","b","CWRIC2","X2","Q","85",3,2,5,1,4,57,52,10321,4,37,6,10,9,0.441947985,0.182294345,0.21591371616,0.108929451724,3.86e-07,2.86e-07,1.71e-07,-6.05e-09,"1"
"e|VSGARO1-1-0|Q|544","e","VSGAR01","1-0","Q","544",3,3,22,8,3,48,40,3306,2,46,5,8,8,0.43668464,0.145368395,0.38941741068,0.140176234714,1.22e-06,3.79e-08,9.22e-08,-3.76e-08,"1"
"e|VSGARO1-1-0|Q|544","e","VSGAR01","1-0","Q","544",3,3,22,8,3,42,33,3306,2,46,5,8,8,0.25531998,0.102888295,0.14464649598,0.065368078696,1.22e-06,3.79e-08,9.22e-08,-3.76e-08,"1"
"a|DVGM-20|Q|107","a","DVGM","20","Q","107",4,5,22,8,6,36,39,2478,3,68,9,18,20,0.41521267,0.161187835,0.22039701576,0.120410072164,1.04e-06,2.75e-07,-5.4e-07,9.15e-08,"1"
"d|JBCHY1-1-50|Q|273","d","JBCHY1","1-50","Q","273dd",4,5,22,8,6,37,31,5589,3,138,8,21,18,0.65317368,0.27471776,0.203096599080347,0.108101937554212,8.74e-07,1.01e-07,-1.05e-08,-3.32e-08,"1"
"d|JBCHY1-1-50|Q|273","d","JBCHY1","1-50","Q","273dd",4,5,22,8,6,53,51,5589,3,138,8,21,18,0.18782621,0.073154365,0.203096599080347,0.108101937554212,8.74e-07,1.01e-07,-1.05e-08,-3.32e-08,"1"
"c|CWRIC2-X2|Q|90","c","CWRIC2","X2","Q","90",4,3,3,3,2,45,41,5601,3,56,6,20,18,0.374016955,0.14966122,0.22625979216,0.075678975544,3.29e-07,4.22e-08,-1.66e-08,2.82e-07,"1"
"c|CWRIC2-X2|Q|90","c","CWRIC2","X2","Q","90",4,3,3,3,2,40,41,5601,3,56,6,20,18,0.720504385,0.228333315,0.21912099972,0.137988418366,3.29e-07,4.22e-08,-1.66e-08,2.82e-07,"1"
"a|DVGM-20|Q|105","a","DVGM","20","Q","105",2,2,21,8,6,59,60,6867,3,150,11,24,26,0.419181275,0.246314085,0.2511593484,0.090192212704,1.13e-06,3.47e-07,8.3e-08,-8.27e-08,"1"
"a|DVGM-20|Q|105","a","DVGM","20","Q","105",2,2,21,8,6,36,37,6867,3,150,11,24,26,0.40523763,0.159946675,0.31387381242,0.114648100396,1.13e-06,3.47e-07,8.3e-08,-8.27e-08,"1"
"a|DVGM-20|Q|106","a","DVGM","20","Q","106",4,1,21,9,6,32,33,4419,3,28,4,12,11,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,4.64e-07,-4.86e-08,-4.32e-09,1.15e-07,"1"
"a|DVGM-20|Q|106","a","DVGM","20","Q","106",4,1,21,9,6,35,33,4419,3,28,4,12,11,0.333484835,0.116170065,0.16783894968,0.079285623286,4.64e-07,-4.86e-08,-4.32e-09,1.15e-07,"1"
"a|SMITH1-20|Q|449","a","SMITH1","20","Q","449",4,1,21,9,6,33,31,5903,4,63,8,12,15,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,8.84e-07,1.17e-07,2.49e-08,5.37e-08,"1"
"a|SMITH1-20|Q|449","a","SMITH1","20","Q","449",4,1,21,9,6,54,45,5903,4,63,8,12,15,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,8.84e-07,1.17e-07,2.49e-08,5.37e-08,"1"
"c|JBBLB2-1-20|Q|207","c","JBBLB2","1-20","Q","207",4,5,18,7,6,39,39,3971,2,14,3,7,6,0.266445365,0.146233215,0.214258344,0.188893056166,1.21e-06,7.53e-08,-3.29e-07,6.03e-08,"1"
"c|JBBLB2-1-20|Q|207","c","JBBLB2","1-20","Q","207",4,5,18,7,6,50,49,3971,2,14,3,7,6,0.12676154,0.0698234799999999,0.08807070372,0.06889891102,1.21e-06,7.53e-08,-3.29e-07,6.03e-08,"1"
"d|VRPET2-3-20|Q|528","d","VRPET2","3-20","Q","528",4,5,9,4,4,49,51,5439,2,72,6,10,20,0.624607385,0.176574145,0.22243174404,0.110749021756,6.14e-07,2.99e-08,-1.96e-07,4.25e-08,"1"
"d|VRPET2-3-20|Q|528","d","VRPET2","3-20","Q","528",4,5,9,4,4,49,60,5439,2,72,6,10,20,0.203274705,0.0843221299999999,0.14480168712,0.051266410948,6.14e-07,2.99e-08,-1.96e-07,4.25e-08,"1"
"b|CRSOSO-3-40|Q|70","b","CRSORO","3-40","Q","70",4,5,9,4,4,36,35,1260,1,21,3,7,8,0.61858391,0.20356135,0.22234552674,0.08487430267,4.76e-07,1.95e-07,-1.23e-07,-7.71e-08,"1"
"b|VRPET2-3-20|Q|509","b","VRPET2","3-20","Q","509",2,5,11,4,5,35,35,3753,4,90,20,27,18,0.464649795,0.109732165,0.22463890692,0.09581338441,6.97e-07,-3.32e-08,1.77e-07,4.61e-08,"1"
"a|CWRIC2-X2|Q|82","a","CWRIC2","X2","Q","82",2,5,11,4,5,31,35,3598,3,87,10,31,31,0.321178285,0.135974715,0.15544090194,0.093473937226,3.07e-07,8.16e-08,-6.84e-08,1.81e-07,"1"
"a|CWRIC2-X2|Q|82","a","CWRIC2","X2","Q","82",2,5,11,4,5,44,43,3598,3,87,10,31,31,0.22994512,0.0968862,0.15461321586,0.076902853006,3.07e-07,8.16e-08,-6.84e-08,1.81e-07,"1"
"d|VRPET2-3-20|Q|530","d","VRPET2","3-20","Q","530",2,3,7,1,3,47,49,4900,2,59,13,27,27,0.325064135,0.100898365,0.1618382256,0.10426138813,1.16e-06,1.88e-07,-3.1e-07,1.22e-07,"1"
"d|VRPET2-3-20|Q|530","d","VRPET2","3-20","Q","530",2,3,7,1,3,49,53,4900,2,59,13,27,27,0.200343685,0.081112645,0.203096599080347,0.108101937554212,1.16e-06,1.88e-07,-3.1e-07,1.22e-07,"1"
"d|JBCHY1-1-50|Q|237","d","JBCHY1","1-50","Q","237",3,1,16,7,6,36,34,2550,3,105,5,13,15,0.297390215,0.1202133,0.11276333844,0.082404886198,2e-07,2.4e-07,-2.73e-08,9.13e-08,"1"
"a|MSMID1-1-20|Q|371","a","MSMID1","1-20","Q","371",3,1,16,7,6,53.2883295194508,52.4176201372998,4588,3,62,7,19,18,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,2.33e-07,1.61e-07,6.54e-08,3.64e-08,"1"
"d|JBBLB2-1-20|Q|212","d","JBBLB2","1-20","Q","212",3,3,16,7,6,35,35,5434,3,54,7,6,10,0.627263395,0.198240535,0.1821855084,0.083152209604,5.62e-07,9.29e-09,6.83e-09,-8.04e-08,"1"
"b|JBCHY1-1-50|Q|227","b","JBCHY1","1-50","Q","227",3,3,16,7,6,36,34,3480,2,96,7,13,12,0.644589915,0.183327685,0.22265590902,0.127190136688,4.04e-07,4.03e-08,1.78e-07,-2.03e-07,"1"
"b|JBCHY1-1-50|Q|227","b","JBCHY1","1-50","Q","227",3,3,16,7,6,48,47,3480,2,96,7,13,12,0.632558375,0.18467543,0.20439508488,0.143284666852,4.04e-07,4.03e-08,1.78e-07,-2.03e-07,"1"
"d|JBCHY1-1-50|Q|238","d","JBCHY1","1-50","Q","238",1,3,12,5,3,38,35,1691,2,9,1,5,7,0.187195065,0.099390125,0.1301964765,0.080791100872,1.1e-06,-2.23e-07,7.3e-08,-1.67e-07,"1"
"e|MHNAT1-2-0|Q|365","e","MHNAT1","2-0","Q","365",2,5,2,1,2,47,43,5167,3,76,8,15,22,0.4184836,0.154482855,0.2802145785,0.144855129082,8.5e-07,1.52e-08,1.74e-07,8.11e-08,"1"
"e|MHNAT1-2-0|Q|365","e","MHNAT1","2-0","Q","365",2,5,2,1,2,54,54,5167,3,76,8,15,22,0.38752171,0.123604885,0.23655413778,0.135703125052,8.5e-07,1.52e-08,1.74e-07,8.11e-08,"1"
"b|VRCAN-1-40|Q|481","b","VRCAN","1-40","Q","481",2,5,2,1,2,58,55,6434,3,49,8,33,32,0.276338465,0.08203405,0.17630548854,0.108101937554212,9.44e-07,1.12e-07,-2.25e-08,3.51e-08,"1"
"b|VRCAN-1-40|Q|481","b","VRCAN","1-40","Q","481",2,5,2,1,2,31,24,6434,3,49,8,33,32,0.316740785,0.098440325,0.203096599080347,0.108101937554212,9.44e-07,1.12e-07,-2.25e-08,3.51e-08,"1"
"e|CWRIC2-X2|Q|101","e","CWRIC2","X2","Q","101",4,5,12,3,5,37,49,1923,2,28,3,7,5,0.37474545,0.13623912,0.17397762144,0.076783714492,5.71e-07,2.06e-07,-1.09e-07,-2.76e-07,"1"
"b|MHBUR1-4-20|Q|346","b","MHBUR1","4-20","Q","346",2,3,11,4,5,34,38,4122,3,113,16,12,17,0.48787162,0.16027178,0.29192288784,0.148093530508,8.14e-07,-1.08e-07,8.47e-08,8.89e-08,"1"
"b|MHBUR1-4-20|Q|346","b","MHBUR1","4-20","Q","346",2,3,11,4,5,34,35,4122,3,113,16,12,17,0.529439695,0.16615515,0.21470667396,0.111550499032,8.14e-07,-1.08e-07,8.47e-08,8.89e-08,"1"
"b|CRSOSO-3-40|Q|73","b","CRSORO","3-40","Q","73",2,3,11,4,5,53.2883295194508,52.4176201372998,861,2,77,9,17,15,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,7.55e-07,1.44e-07,-6.96e-07,8.33e-08,"1"
"c|JBBLB2-1-20|Q|210","c","JBBLB2","1-20","Q","210",4,5,15,8,5,41,41,4543,2,79,7,13,12,0.385918695,0.131228595,0.19739424012,0.157418826922,4.66e-07,2.44e-07,-1.03013304157549e-08,-7.27984739130435e-09,"1"
"c|JBBLB2-1-20|Q|210","c","JBBLB2","1-20","Q","210",4,5,15,8,5,53,54,4543,2,79,7,13,12,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,4.66e-07,2.44e-07,-1.03013304157549e-08,-7.27984739130435e-09,"1"
"c|CWRIC2-X2|Q|91","c","CWRIC2","X2","Q","91",4,5,15,8,5,53.2883295194508,52.4176201372998,1593,2,71,4,11,9,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,7.5e-07,3.03e-07,-1.03013304157549e-08,-7.27984739130435e-09,"1"
"d|JWBOY-2-80|Q|256","d","JWBOY1","2-80","Q","256",4,1,17,6,6,44,43,4745,3,62,8,15,11,0.42636969,0.1540417,0.29000886378,0.132139800406,6.96e-07,5.13e-07,-5.24e-07,2.1e-07,"1"
"c|VSGARO1-1-0|Q|535","c","VSGAR01","1-0","Q","535",3,3,20,4,2,44,45,4889,3,25,3,15,15,0.60030093,0.147235485,0.1833063333,0.10729400485,6.83e-07,-1.47e-08,-1.02e-07,3.63e-08,"1"
"a|CWRIC2-X2|Q|100","a","CWRIC2","X2","Q","100",1,6,1,1,6,69,71,12189,3,50,7,12,14,0.22121696,0.095800185,0.15725146524,0.069581249782,5.31e-07,3.14e-07,-2.69e-09,3.76e-08,"1"
"a|CWRIC2-X2|Q|100","a","CWRIC2","X2","Q","100",1,6,1,1,6,45,47,12189,3,50,7,12,14,0.310166475,0.107579065,0.21568955118,0.14623063738,5.31e-07,3.14e-07,-2.69e-09,3.76e-08,"1"
"a|DVGM-20|Q|103","a","DVGM","20","Q","103",2,3,15,4,6,53,51,10014,4,153,14,20,19,0.27099481,0.089192325,0.2181381225,0.092910736978,7.56e-07,3.15e-08,3.86e-08,-4.29e-08,"1"
"a|DVGM-20|Q|103","a","DVGM","20","Q","103",2,3,15,4,6,62,68,10014,4,153,14,20,19,0.227839945,0.093068275,0.19144524642,0.110337452344,7.56e-07,3.15e-08,3.86e-08,-4.29e-08,"1"
"a|DVGM-20|Q|108","a","DVGM","20","Q","108",2,2,15,4,6,40,36,8360,3,100,9,17,12,0.171632995,0.0732730900000001,0.23044995294,0.089943104902,8.02e-07,1.31e-07,2.08e-08,-7.01e-09,"1"
"a|DVGM-20|Q|108","a","DVGM","20","Q","108",2,2,15,4,6,65,65,8360,3,100,9,17,12,0.15422535,0.0775078900000001,0.14504309556,0.0371647432,8.02e-07,1.31e-07,2.08e-08,-7.01e-09,"1"
"b|DVGM-20|Q|113","b","DVGM","20","Q","113",1,4,10,3,1,73,87,11511,3,116,9,12,14,0.360398625,0.160768285,0.17306371806,0.08395368688,1.96e-06,9.47e-07,-1.1e-07,-1.52e-07,"1"
"b|DVGM-20|Q|113","b","DVGM","20","Q","113",1,4,10,3,1,74,66,11511,3,116,9,12,14,0.310653225,0.171647365,0.28231828062,0.095564276608,1.96e-06,9.47e-07,-1.1e-07,-1.52e-07,"1"
