"Tag","petri_dish","population","family","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","z_RGR1","z_RGR2","z_RGR3","z_RGR4","z_ChlorA","z_ChlorB","z_gluc_Conc","z_flav_Conc","Z_Leaf_Len","z_Leaf_Wid","z_TotalLeaf_Area","z_NumberOfLeaves","z_log_len_bolt","z_log_wid_bolt","z_log_stemheight_bolt","z_log_leafnumber_bolt","mortality"
"e|CRSOSO-3-40|Q|51","e","CRSORO","3-40","51",1,6,18,9,3,-0.173066855492817,0.829848527453117,0.50841514568163,0.174753406534082,0.20683002386026,0.320986497939401,-0.429122991825453,-0.522290874138883,1.41423790884229,1.11422451650283,0.435795040236319,1.40940949052479,0.418520813002491,0.505769923432586,0.524798391021297,0.257704706649664,"1"
"c|VRPET2-3-20|Q|521","c","VRPET2","3-20","521",4,2,9,4,4,-0.803748850905051,0.388584004886409,-2.04373655947939,-0.0151779947402424,0.017302362546621,-0.659240466890325,-0.522946942027384,-0.994506897072467,-0.580982744616845,-0.384442896349848,-0.520325695480637,-1.18368375180793,-0.901457513133585,-0.280594184717627,-1.86384586063576,-1.45191118585597,"1"
"d|VSGARO1-1-0|Q|543","d","VSGAR01","1-0","543",4,3,1,6,2,1.06360851629416,1.10563885405731,0.57241516478432,-0.994896086205645,0.539368796496858,0.481007582636538,1.10969143596548,0.744403658432804,0.217105516766809,-0.0276173218611145,0.405484041227748,-1.18368375180793,1.41704586988053,1.44590890118154,0.573716522005766,0.833456575950672,"1"
"d|VSGARO1-1-0|Q|543","d","VSGAR01","1-0","543",4,3,1,6,2,1.06360851629416,1.10563885405731,0.57241516478432,-0.994896086205645,-0.959610477473694,-0.694306465147909,-0.652622306209055,-0.910244013290889,2.37194382250267,2.11333612507128,0.405484041227748,-1.18368375180793,1.41704586988053,1.44590890118154,0.573716522005766,0.833456575950672,"1"
"e|CRSOSO-3-40|Q|54","e","CRSORO","3-40","54",1,4,12,8,2,-0.00697978196788663,0.800430892615337,-0.130981271580144,0.608361785462517,0.261273687510804,-0.121313373413076,0.194081588242894,-0.559779242318702,1.73347321339575,1.25695474629832,2.61848125039719,1.40940949052479,-0.901457513133585,-1.25459469758513,-0.481692143424321,-1.0434087335702,"1"
"e|CRSOSO-3-40|Q|54","e","CRSORO","3-40","54",1,4,12,8,2,-0.00697978196788663,0.800430892615337,-0.130981271580144,0.608361785462517,-0.987492902103954,-0.286262136445438,-0.703729667071369,-0.820822197530882,2.21232617022594,2.25606635486678,2.61848125039719,1.40940949052479,-0.901457513133585,-1.25459469758513,-0.481692143424321,-1.0434087335702,"1"
"d|CRSOSO-3-40|Q|62","d","CRSORO","3-40","62",1,2,4,7,4,1.40027150316902,-0.501299448956453,-1.86260442994348,1.15492696898575,-0.037993693039315,-0.505891697390951,0.753211291674624,-0.257120766992981,-1.29926217986213,-0.527173126145341,-0.5753563441661,0.112862869358431,0.850841629778746,0.750768811492715,1.02477974319741,0.393043144133948,"1"
"d|CRSOSO-3-40|Q|62","d","CRSORO","3-40","62",1,2,4,7,4,1.40027150316902,-0.501299448956453,-1.86260442994348,1.15492696898575,1.62527318883457,1.31011607182076,-0.578631076632538,-0.830108313197927,0.855576125873732,0.900129171809591,-0.5753563441661,0.112862869358431,0.850841629778746,0.750768811492715,1.02477974319741,0.393043144133948,"1"
"d|CRSOSO-3-40|Q|64","d","CRSORO","3-40","64",2,6,5,7,3,-0.574818019830148,-0.218154713642815,0.88456620135121,-0.00160495934941535,-0.608735982323704,-0.891930074208893,-1.01367923898837,8.81375386235202e-16,-0.66079157075521,-0.812633585736327,-0.157182270465333,0.112862869358431,0.344629378207336,0.80588119714141,0.433374390040656,-1.0434087335702,"1"
"d|CRSOSO-3-40|Q|64","d","CRSORO","3-40","64",2,6,5,7,3,-0.574818019830148,-0.218154713642815,0.88456620135121,-0.00160495934941535,-1.09875274218176,-1.02757262115639,-1.38338117245347,-2.1683402729737,0.456531995181905,0.686033827116352,-0.157182270465333,0.112862869358431,0.344629378207336,0.80588119714141,0.433374390040656,-1.0434087335702,"1"
"d|CRSOSO-3-40|Q|68","d","CRSORO","3-40","68",4,2,11,3,6,0.659612932044333,0.171628947957778,-0.331434161599888,-0.931130148127934,0.103516327044845,0.630016408209485,0.640317441047113,2.1201240181433,0.616149647458636,0.971494286707338,0.389887119407804,1.40940949052479,-1.09381845054329,-1.51079034376905,-1.9891413217057,-1.0434087335702,"1"
